sentence,entity,standard_entity
近期是否去了一些公共场所 酒店 洗浴中心之类的呢、 性伴侣固定吗,去了一些公共场所,出入公共场所
这是典型的生殖感染，是性生活过后还是去了一些公共场所后出现的？或者是 自己就这样了？,去了一些公共场所,出入公共场所
自己知道是怎么导致的吗？之前是否有接触陌生女性 一夜情 出入酒店  宾馆  洗浴等场所呢？,接触陌生女性一夜情,一夜情
恩， 熬夜 手淫  久坐 吸烟 饮酒 这个是比较容易导致身体出现一些问题的,熬夜手淫,手淫
我问下 出现前是否有接触陌生女性  一夜情  出入酒店  宾馆  洗浴等场所？,接触陌生女性 一夜情,一夜情
我问你  之前是否有接触陌生女性 一夜情 出入酒店 宾馆 洗浴等场所呢,接触陌生女性一夜情出入酒店,一夜情
这个和曲张没有关系的  这个是性功能问题    手淫多是可以导致,   手淫,手淫
平常有没有久坐 熬夜 手淫 酗酒等习惯,手淫酗酒,手淫
有多长时间了呢 发病前是否去了一些公共场所 酒店 洗浴中心之类的？,去了一些公共场所,出入公共场所
有熬夜手淫的习惯,熬夜手淫,手淫
能区分清楚自己是包皮还是包茎的情况吗？之前是否有手淫 酗酒等习惯吗？,手淫酗酒,手淫
那平时的话是久坐的工作环境吗 大量抽烟酗酒 吃辛辣刺激性食物?,抽烟酗酒,抽烟
嗯 那还好  还没有影响到这方面  那平时是久坐的环境吗 大量抽烟 酗酒 吃辛辣刺激性食物?,抽烟酗酒,抽烟
嗯，性生活频繁或者是手淫以及生活不规律都是会导致前列腺的出现，但是我问你的是前列腺的分型,生活不规律,作息不规律
那这个问题就是属于单纯的阴囊潮湿的情况了，平常是否有久坐 酗酒等习惯呢？,久坐酗酒,久坐
这考虑是有炎症刺激导致的，像是前列腺炎，手淫压迫腺体神经等都是会导致出现的,手淫压迫腺体神经,手淫
撸管撸的睾丸疼,撸管撸,手淫
这方面治疗方法有很多种  但引起勃起方面病因有很多 像海绵体受损 血流量回流受阻 手淫压迫腺体神经等都是会导致出现阳痿症状的,手淫压迫腺体神经,手淫
几个月前找过一次小姐,找过一次小姐,找过小姐
你有没有久坐 久站 吸烟 酗酒 熬夜的习惯呢,久坐久站吸烟酗酒,久坐
是性生活后出现的还是手淫用力过猛这样的？,手淫用力过猛,手淫
跟经常性生活有关系吗,经常性生活,性生活频繁
您平时工作是不是久坐熬夜比较多？,久坐熬夜,久坐
嗯 因为这问题不会无缘无故出现的  很多都是性生活传染的 其次一些公共场所宾馆 洗浴 桑拿物品接触  袜子内裤混洗 自身菌群失调等等也是可以引起导致的,公共场所宾馆洗浴桑拿,出入公共场所
本身系带断裂就是包皮过长引起的，包皮长，系带短，性生活、手淫用力过猛导致的，不过当务之急是解决系带断裂的情况，其他的后续进一步就解决就行。,手淫用力过猛,手淫
跟长期坐着有关系吗？,长期坐,久坐
嗯 那现在不排除是过频的性生活 导致的咱们龟头敏感度增高 阴茎海绵体受损 所导致的，,频的性生活,性生活频繁
对 性生活或手淫用力过猛的话是会导致系带撕裂 出现损伤的,手淫用力过猛,手淫
之前有去过宾馆洗浴等不洁公共场所吗,不洁公共场,出入公共场所
两周前手淫用力过猛后就出现了,手淫用力过猛,手淫
24手淫早泄,手淫早泄,手淫
是不是性生活太频繁了，导致的,性生活太频,性生活频繁
嗯 最近睾丸是否有受到外部撞击 挤压 碰撞等情况呢？,外部撞击,外伤
咱们这个年纪身体都是很好的 ，不会平白无故这样尤其是这个部位，出现肯 定有病因存在了 ，出现之前有去过公共浴池洗浴，宾馆，或者和陌生女性有过性接触吗 ？,和陌生女性有过性接触,一夜情
是不是久坐 久站  憋尿  劳累以后这情况就会明 显一些？,久坐久站,久坐
这个是没有关系的  一般和久坐  熬夜 抽烟 酗酒  手淫等 有一定的关系,久坐 熬夜,久坐
北京生活确实压力比较大，压力大是一个诱因，但是还是说明你本身就存在问题的，才会外界因素一刺激就出现病症,压力比较大,压力大
这个是没有关系的  一般和久坐  熬夜 抽烟 酗酒  手淫等 有一定的关系,抽烟酗酒,抽烟
像你这个年龄才21也是性生活黄金的一个年龄段，之前有手淫 熬夜 抽烟酗酒等不良习惯吗？,抽烟酗酒,抽烟
手滛过多有哪些危害,手滛过多,手淫
嗯，这个久坐久站都是会引起，比较常见，你这么年轻就这样 不及时的治疗 以后还会加重 引起其他的疾病 那就麻烦了,久坐久站,久坐
这都是有一些影响的  那平时是久坐的工作环境吗 大量抽烟酗酒 吃辛辣刺激性食物?,抽烟酗酒,抽烟
不清楚，应该是手瘾过多了吧天天手瘾没娶媳妇呢我,手瘾过多,手淫
出现这个情况之前 自己有没有过不洁性生活 或是去一些高危的场所吗？像浴池 卫生间 桑拿 酒店 旅馆等场所？,去一些高危的场所,出入公共场所
之前自己有没有过不洁性生活 或是经常去一些高危的场所吗？像公共的浴池 卫生间 桑拿 酒店 旅馆 游泳馆等场所呢？,去一些高危的场所,出入公共场所
那你近期有没有过不洁性生活 或是经常去一些高危的场所吗 像公共的浴池 卫生间 桑拿 酒店 旅馆 或是住集体宿舍吗？,去一些高危的场所,出入公共场所
咱们本身这个年龄不可能平白无故出现的，咱们经常遇到，肯定是接触性感染或者尿路的上行感染 。一般多是手淫，或者性生活，去一些公共场所等等接触到引起的感染问题,去一些公共场所,出入公共场所
恩，什么时候开始出现的瘙痒的情况？出现瘙痒之前有没有过不洁的性生活或者是出入一些公共场所的情况,出入一些公共场所,出入公共场所
嗯，就是前几天找完小姐后，发现就是流白色东西了,找完小姐,找过小姐
工作原因 需要经常熬夜。 婚前后 性生活挺频繁的。 导致现在近半年这样的情况出现,性生活挺频繁,性生活频繁
手瘾过多影响生育吗,手瘾过多,手淫
原来手瘾过多,手瘾过多,手淫
嗯 那出现是比较急了， 之前你有去过公共场合 或者一个不洁的性生活吗？,公共场合,出入公共场所
有没有久坐 久站 吸烟 酗酒的情况呢,久坐久站吸烟酗酒,久坐
可以的，下午患者较少，您到了之后还能多帮你说说，起码说咱们年纪比较小，还是以生活上的调理为主，比如说一些久坐 熬夜 手淫的情况，药物治疗 或者说其他的治疗方式为辅这样恢复,熬夜手淫,手淫
有，我性生活挺频繁的跟我爱人,性生活挺频繁,性生活频繁
手印,手印,手淫
平时有没有久站 久坐 吸烟 酗酒 熬夜的习惯呢,久站久坐,久坐
熬夜手淫,熬夜手淫,手淫
有手印,手印,手淫
飞机杯是吧,飞机杯,手淫
平时久坐 熬夜 很容易导致前列腺充血 从而引起前列腺炎   检查看过吗,久坐熬夜,久坐
平时有没有久站 久坐 吸烟 酗酒 熬夜的习惯呢,吸烟酗酒,抽烟
您最近有过不洁性生活吗？或者去一些公共场所，浴池，宾馆等地方呢？,去一些公共场所,出入公共场所
嗯熬夜 压力大也是比较常见的因素，因为经常熬夜的话会导致男性性激素异常。那目前晨勃怎么样？,熬夜压力大,压力大
之前有没有去过宾馆洗浴等不洁公共场所,不洁公共场,出入公共场所
冒昧的问一下  出现这个之前有过不洁的性生活吗  如找小姐 一夜情 或是不了解性伴侣的健康状况,找小姐一夜情,找过小姐
最近有没有过不洁性生活，或者去一些公共场所，如浴室 桑拿等,去一些公共场所,出入公共场所
请问下爱人是否有经常去一些公共场所 浴池吗,去一些公共场所,出入公共场所
这方面长期因为手淫或者飞机杯等情况，像性生活的时候力度达不到就出现这个不射精的问题。,飞机杯,手淫
跟长期坐着有关系吗,长期坐着,久坐
不过我问下 你这情况没有接触陌生女性 一夜情 酒店宾馆  一类的场所吧,一夜情酒店,一夜情
症状发现之前有没有跟陌生女性性接触过？,跟陌生女性性接触,一夜情
是不是有手淫的习惯  或者过频的性生活  或者个人卫生方面没有注意等原因形成导致的,过频的性生活,性生活频繁
那确实是有一些马虎大意了，像你这个年龄也不是前列腺炎的一个高发期，是不是平常工作有久坐 熬夜的习惯呢？,久坐熬夜,久坐
恩  手淫这么长时间 很容易导致前列腺充血 从而会引起前列腺炎的, 手淫,手淫
嗯 那真是大意了  因为早泄是咱们性功能疾病的一个早期症状的，长期发展不仅进一步加重，也会导致男性压力，影响性欲下降，勃起功能下降，导致严重的阳痿无法勃起的症状，就比较麻烦了,男性压力,压力大
有没有去一些公共场所 洗浴中心 酒店之类的呢？,去一些公共场所,出入公共场所
正常龟头是不会长红点的，也是一个典型的感染 龟头部位本身比较敏感很容易受外界因素刺激，有没有去一些公共场所酒店 娱乐中心呢 性伴侣固定吗,去一些公共场所,出入公共场所
射精无力考虑是由于房事过于频繁，造成支配射精有关的中枢神经负担过重，不能很好的发布射精的命令，于是发生射精无力的现象，,房事过于频繁,性生活频繁
之前有过不洁性生活 或是去一些公共的浴池 卫生间 桑拿 或是宾馆这些场所吗？,去一些公共的浴池,出入公共场所
久坐  熬夜这两点对我来说经常，手印很少,手印,手淫
那近期有没有不洁性生活呢？或是去一些公共的浴池 桑拿 宾馆场所？,去一些公共的浴池,出入公共场所
嗯 说明也是在发展期间的 冒昧问一句，症状出现之前有没有发生过不洁性生活如一夜情 约炮 或者不了解女性健康身体情况呢？,一夜情约炮,一夜情
可能是以前手印造成的,手印,手淫
手印有,手印,手淫
那有没有一些高危的接触，就是经常去一些公共的浴池 卫生间 桑拿 宾馆 旅店等？,去一些公共的浴池,出入公共场所
嗯  平时工作忙可以理解   早泄是咱们性功能疾病的一个早期症状的，长期发展不仅进一步加重，也会导致男性压力，影响性欲下降，勃起功能下降，导致严重的阳痿无法勃起的症状，就比较麻烦了,男性压力,压力大
疼痛是自己出现还是说久坐 久站 排尿 性生活后出现呢》？,久坐久站,久坐
最近有没有去过不洁公共场所，洗浴，宾馆等,不洁公共场所,出入公共场所
你平时有没有久坐 久站 吸烟 酗酒熬夜 的情况呢,久坐久站吸烟酗酒,久坐
之前有去过宾馆洗浴等不洁公共场所，吗,不洁公共场所,出入公共场所
是不是有手淫 还是过频性生活的习惯呢？,过频性生活,性生活频繁
或是之前是否有接触陌生女性 一夜情 出入酒店 宾馆  洗浴等场所？,接触陌生女性一夜情,一夜情
哦 这个没有检查过，但10多岁的时候经常手印,手印,手淫
之前撸管撸多了,撸管撸多,手淫
你是做什么工作的 平时久坐久站 憋尿的情况多吗,久坐久站,久坐
是不是和熬夜 压力大也有关系,熬夜压力大,压力大
不管是哪方面的因素，症状都不可能无缘无故的出现，出现之前有没有发生过性生活，手淫或者去过浴池，宾馆，酒店，公共娱乐场所？,过性生活,性生活频繁
对了你这症状出现之前是否有接触陌生女性  一夜情 出入酒店宾馆 洗浴 娱乐场所呢？,接触陌生女性 一夜情,一夜情
