sentence,entity,standard_entity
"患者,男,35岁,1周前因车祸导致c6完全性脊髓损伤入院，患者入院时神志清，损伤平面以下运动、感觉功能障碍，二便失禁，留置导尿，尿色清。既往无糖尿病、高血压病史，今晨醒来后，在无明显诱因下，突感颜面潮红、大汗、剧烈搏动样头痛、烦躁不安，测血压为190/130mmHg，查体：下腹部膨隆，叩诊呈浊音。请分析：1.该患者出现了什么情况？2.你应采取哪些措施？3.发生该情况的原因有哪些？4.发生该情况的诱因是什么？如何预防？",大汗,虚汗
，，包皮肿怎。么治,包皮肿,包皮水肿
还有脱发,脱发,脱发
男士，27岁，精子存活量少,精子存活量少,精液量少
夜尿多，阳痿，耳呜，夜里口干，多梦等,耳呜,耳鸣
尿道老是有透明液体流出，有异味，还老是想去厕所,异味,有异味
就今天早上上厕所后有点白色的液体就出来，是怎么回事,白色的液体,白的东西
睾丸偶尔疼,睾丸偶尔疼,睾丸疼
我哪个生殖器包皮外长了水泡一小片,外长了水泡,长水泡
我想问问阴经收缩的严重是什么原因,阴经收缩的严重,睾丸萎缩
血块啊,血块,出血
有灼烧的感觉,灼烧的感觉,灼热
我最近感冒了 咳嗽的厉害 昨天晚上就发现尿道口有个肉疙瘩,咳嗽,其他
龟头上面有小红痘痘咋回事,龟头上面有小红痘痘,龟头有红点
大夫你好，我小腹部有坠胀的感觉，还有阴囊是凉的请问大夫这是什么情况呢？,小腹部有坠胀的感觉,小腹坠胀
在阴茎背部，有一个小包,有一个小包,小包
没有去看，有时味重，有时味又没有怎么重。,味重,有异味
问一下，那个我生殖器官长了一个痘痘,痘痘,长痘
龟头起了股癣一样的东西怎么办,股癣,股癣
我觉得是头的冠状部分，的兴奋点，太敏感了,太敏感,敏感度过高
阴茎歪了,阴茎歪了,阴茎弯曲
尿完马上又想尿,尿完马上又想尿,尿不尽
您好 感觉睾丸有坠痛,睾丸有坠痛,睾丸疼
那遗精呢,遗精,频繁遗精
精子发黄，睾丸有的时候不舒服怎么回事,精子发黄,精液发黄
睾丸红痒,睾丸红痒,阴囊红肿
你好，，尿滴白是什么情况,尿滴白,尿道流白色液体
28。   现在早上晨勃时有时无而且硬度不够时间短,晨勃时有时无,没有晨勃
盗汗有我感觉  晚上睡觉总出汗,盗汗有,虚汗
就是一有尿，就憋不住。就得马上去厕所。,憋不住,尿急
现在肾亏损了呢,肾亏损,肾虚
焦虑，睡不好觉，想起紧张,睡不好觉,睡不好
很硬,很硬,变硬
红色的,红色的,有点红
每天下午都出现白色的薄膜状的包皮垢,白色的薄膜状的包皮垢,白的东西
我这一直有白色的东西，每天洗澡都有。,白色的东西,白的东西
我感觉看见女性的身体没有欲望,身体没有欲望,性欲减退
我的阴茎太疼了咋办,阴茎太疼,阴茎疼
阴襄皮痒,阴襄皮痒,阴囊痒
家里医生说估计输液成了水肿了，也不知道怎么回事，反正现在一个星期了肿的地方都到睾丸和屁股上了，也不能去医院,输液成了水肿,红肿
龟头上有红红的,龟头上有红红,龟头有红点
身上总是冒汗吗,冒汗,虚汗
龟头末端一圈红色小点点 不痛不痒,龟头末端一圈红色小点,龟头有红点
马眼旁边有小红斑,旁边有小红斑,红斑
是吗前列腺就盗汗吗?还有血糖高,盗汗,虚汗
三岁儿童尿液黄为什么,尿液黄,尿黄
您好，我龟头周围痒，有白色分泌物，用什么药呢,龟头周围痒,龟头痒
龟头下面有小颗粒是什么？,龟头下面有小颗粒,龟头有颗粒
我下面不故意的被人打了一下现在罡丸一个大一个小有点疼,罡丸一个大一个小有点疼,睾丸一个大一个小
请问做完包皮有水肿怎么办,做完包皮有水肿,包皮水肿
排尿烧灼这个有,排尿烧灼,尿有灼热感
龟头老是出现白色豆腐渣状,白色豆腐渣状,白的东西
嗓子疼，口干舌燥,口干舌燥,上火
像皮肤那种痘痘,痘痘,长痘
有红点，，在皮肤里面，,有红点,红点
没以前那么硬了,没以前那么硬了,没有以前硬
挺粘稠的，也没觉得颗粒和异味,异味,有异味
尿道有白色液体怎么回事,尿道有白色液体,尿道流白色液体
今天都红了,红了,有点红
我爸爸突然尿不出来,尿不出来,排尿困难
现在痘痘小了很多,痘痘,长痘
下腹部坠胀 时刻都想上厕所,下腹部坠胀,小腹坠胀
是不是太敏感了,太敏感,敏感度过高
请问一下静索静脉返流是什么意思呀！,静索静脉返流,静脉损伤
反正这几年就感觉身体比较虚，干力气活也没问题，就是逛街啊逛景区啊这种长时间溜达型的走一段就虚的不行,身体比较虚,身体乏力
内分泌失调是不是容易起痘痘,起痘痘,长痘
他有一个睾丸小，还能涨吗？,睾丸小,睾丸变小
尿滴白怎么回事,尿滴白,尿道流白色液体
就是生殖器发痒,生殖器发痒,龟头痒
逐渐时变的,逐渐时变,其他
小痘痘,小痘痘,长痘
勃起就是没以前硬了,没以前硬了,没有以前硬
大概黄豆粒大小,黄豆粒大小,小包
我前些日子右侧输尿管结石，后来体外碎石排出后一直感觉小腹到右侧睾丸胀疼，尤其是坐着时比较明显。这是咋回事？,睾丸胀疼,睾丸疼
纱布上看到有点血,有点血,出血
做爱后鬼头下面肿了是怎么回事,鬼头下面肿,龟头红肿
我蛋蛋有些小痛,蛋蛋有些小痛,睾丸疼
前列腺长痘痘是啥情况呢,前列腺长痘痘,长痘
而且现在睾丸越来越小，越软,睾丸越来越小,睾丸变小
只是水肿比较严重,水肿,红肿
龟头尿尿刺痛,龟头尿尿刺痛,尿道口刺痛
阴囊左右各有一个小疙瘩是什么情况,阴囊左右各有一个小疙瘩,阴囊有疙瘩
有一点点小疙瘩红的,红的,有点红
假如血管赌了咋治疗,血管赌了,血管受损
晚上盗汗是什么虚,晚上盗汗,虚汗
老公同房射精困难，而且无力,射精困难,射精无力
但是最近发现有异味,异味,有异味
男人阴囊潮湿，阴毛部位搔痒是怎么回事,阴毛部位搔痒,阴囊痒
与妻子夫妻生活后头疼是怎回事,头疼,头疼
没，就是有黑点，,有黑点,黑点
射精红色的咋回事,射精红色,射精出血
硬的频繁,硬的频繁,有点硬
我老公有一天早上遗精啦,遗精,频繁遗精
就是每天早晨我鸡巴都是硬着的还遗精了这正常么,遗精,频繁遗精
晚上做春梦遗精正常吗,遗精,频繁遗精
就是长了个痘,长了个痘,长痘
龟头代红，尿频，晚上很不舒服,龟头代红,龟头有红点
遗精这个现象不多,遗精,频繁遗精
后来有一次可能是没注重卫生龟头起了小红点痒后来还脱皮,小红点,红点
去了说什么阻塞供血不足,供血不足,龟头充血不足
有烧灼感  没有异味,异味,有异味
有一个月了还是很硬,很硬,变硬
生殖器有胀痛的感觉,生殖器有胀痛,阴茎疼
潮和凉,潮和凉,潮湿
有红点，有一点疼,有红点,红点
您好，阴茎上有一些红血丝和红血管,红血丝,出血
就一小块地方是肿的,肿的,有点肿
因为我们穿的训练服经常会出汗,出汗,虚汗
我感觉是小弟弟上面敏感 容易射,小弟弟上面敏感容易射,敏感度过高
但是泡沫多,泡沫多,尿里有泡沫
男生下面肿了但是不疼是怎么回事,下面肿,红肿
水一擦就是红红的,红红,有点红
异味有,异味,有异味
还有头晕，应该做什么检查呢？,头晕,头晕
有分泌物是怎么回事呀,有分泌物,分泌物
挺粘稠的，也没觉得颗粒和异味,颗粒,小颗粒
对  是的  敏感,敏感,敏感度过高
就尿尿黄,尿尿黄,尿黄
每次都晨勃，早上睡觉醒了就涨起来了下边,涨起来,胀
包皮内则红肿怎么回事,包皮内则红肿,包皮红肿
起了几个痘痘,痘痘,长痘
喝了几天才，最近喝水比较多，也不敢坐，就觉得尿多，小腹涨,小腹涨,小腹坠胀
今天早上起来龟头上的小红点下去了，,龟头上的小红点下去,龟头有红点
尿尿起沫是怎么了,尿尿起沫,尿里有泡沫
我年龄27，前几年有过罡丸炎在当地的小诊所看的，之后这一两年发现罡丸右侧猥琐了，在保定查精子，显示的精子成活率太低，太弱,精子成活率太低,精子成活率低
性生活后包皮肿得更厉害,包皮肿,包皮水肿
尿液有沉淀物,尿液有沉淀物,尿浑浊
不是颗粒的，是稀的,颗粒的,小颗粒
蛋蛋上长了泡泡,蛋蛋上长了泡泡,龟头有水泡
生殖器的冠状沟上有白色分泌物,冠状沟上有白色分泌物,龟头有白色分泌物
包皮最顶端包皮裂好多小口，干发红,干发红,有点红
阴茎 里面有小疙瘩,阴茎里面有小疙瘩,龟头有小疙瘩
龟头总痒,龟头总痒,龟头痒
40岁男人没有欲望是什么原因,男人没有欲望,性欲减退
是最近半个月的事情，肿,肿,有点肿
经常遗精,遗精,频繁遗精
生殖器出水泡,生殖器出水泡,长水泡
尿道感染有点化脓怎么办，吃什么药可以把浓排除,有点化脓,流脓
特别干燥,特别干燥,干燥
你好医生，我想请问一下一次性包皮环切手术水肿消的差不多了前面怎么还有皮啊,水肿,红肿
准备去查    感觉应该是太敏感,太敏感,敏感度过高
夜间排小便三次以上，每次尿量多,尿量多,尿多
就是精液少有时感觉腰有点疼,精液少,精液量少
昨天开始左边蛋子疼怎么回事,左边蛋子疼,睾丸疼
不痒，我点异味，有白色分泌物,异味,有异味
右睾丸有硬球,右睾丸有硬球,睾丸有点硬
但是纱布下面整个肿了,肿了,有点肿
睾丸疼，下垂，龟头周边有白色分泌物，,龟头周边有白色分泌物,龟头有白色分泌物
阴茎发痒,阴茎发痒,龟头痒
睾丸凉是怎么情况呢,睾丸凉,阴囊发凉
什么药能让性宫能不能勃起，,性宫能不能勃起,性欲减退
就是尿完以后 还想尿一滴一滴的,尿完以后还想尿一滴一滴的,尿不尽
有个黄豆大小的疙瘩,黄豆大小的疙瘩,小包
阴径痒,阴径痒,阴囊痒
精子射出来是黄的,射出来是黄的,精液发黄
蛋皮越抓越痒痒,蛋皮越抓越痒,睾丸痒
阴茎瘙痒难受红红的怎么回事？,阴茎瘙痒难受红红,龟头痒
有时候腰酸背痛  小肚子坠,小肚子坠,小腹坠胀
睾丸也有点痒痒，,睾丸也有点痒痒,睾丸痒
有分叉，尿不净,尿不净,尿不尽
龟头有点发红,龟头有点发红,龟头有红点
导致孩子现在浑身会力，记忆力严重衰退，感觉大脑很难思考,记忆力严重衰退,记忆力减退
前列腺肥大除尿急，尿刺痛感外，其他还有什么影响。,前列腺肥大,肥大
应该是晚上肿的,晚上肿,有点肿
记忆力不好了,记忆力不好,记忆力减退
精子射出来有点像水一样但是有很多颗粒像珠子,很多颗粒像珠子,小颗粒
是的，越怕不射精，越着急越不射。,越怕不射精,不射精
我的阴茎是有点弯曲的,弯曲的,弯曲
尿液很黄很黄,尿液很黄很黄,尿黄
睾丸表皮上长有硬疙瘩，昨天有点儿痛，今天破了，流出白浓，怎么回事，要紧吗？,睾丸表皮上长有硬疙瘩,阴囊有疙瘩
睪丸一大一小，大的还硬，下午才发现,睪丸一大一小,睾丸一个大一个小
还有异味,异味,有异味
阴茎酸痛,阴茎酸痛,阴茎疼
总是想尿尿，憋不住尿，尿道口那里还不舒服,憋不住尿,尿急
龟头痒发红有白色粘稠物,龟头痒发红有白色粘稠物,龟头痒
睾丸受过伤害,睾丸受过伤,睾丸挫伤
就是勃起导致下边有一点点肿,有一点点肿,红肿
龟头有异味，龟头上面有白色小豆豆,白色小豆豆,长痘
还有味道,有味道,有异味
我在戒了，戒了有多半年了，现在就是遗精控制不住,遗精,频繁遗精
包皮里面痒怎么回事,包皮里面痒,包皮痒
破皮，疼痛,破皮,伤口破裂
过了一次性生活，包皮破了，用药一直不见好，女的也引起外阴瘙痒，女的用药好了。,包皮破了,包皮紧
还有白色分泌物,白色分泌物,白的东西
鬼头上长红点是为什么？,长红点,红点
有一次的做爱后总是有白色的东西，现在没了,白色的东西,白的东西
女二八岁最近这两天老是憋不住尿是什么原因可以造成的这样,憋不住尿,尿急
手淫有高潮，做爱没有高潮,做爱没有高潮,性欲减退
阴囊热痒你是同济,阴囊热痒,阴囊痒
用手摸着象大黄豆粒,大黄豆粒,小包
生殖器上出现红斑会结痂是什么？,红斑会结痂,红斑
很臭,臭,有异味
就是破皮小口子,破皮小口子,伤口破裂
龟头不敏感，就是阴茎,龟头不敏感,龟头充血不足
你好，我29岁，龟头沟里长了一圈小颗粒，不大，半年了，也没有其他症状，怎么回事？,长了一圈小颗粒,小颗粒
红色,红色,有点红
出现小便特黄，阳痿,小便特黄,尿黄
没以前硬了感觉,没以前硬了,没有以前硬
龟头萎缩,龟头萎缩,睾丸萎缩
鸡巴上 有小水泡,鸡巴上有小水泡,龟头有水泡
请问一下，鸡毛里面长了个疙瘩，有两三天了，现在变长了，横着长了，怎么回事，,鸡毛里面长了个疙瘩,阴囊有疙瘩
有问题才看的，而且精液带血,精液带血,精液有血
前列腺现在很敏感,很敏感,敏感度过高
内分泌失调是不是容易起痘痘,内分泌失调,其他
我冠沟处长了两排小白粒粒,排小白粒粒,小颗粒
我的龟头冠状沟连系带处有几粒小白点，还有冠状沟一圈有小红点，这个怎么办,冠状沟一圈有小红点,龟头有红点
龟头有裂纹 发红  包皮于龟头交界处 包皮起了一圈密密麻麻的小脓包,龟头有裂纹发红,龟头有红点
我这下面蛋蛋痒是怎么回事啊医生,蛋蛋痒,睾丸痒
就是脱白色皮,脱白色皮,脱皮
遗精之后还浑身没劲,遗精,频繁遗精
疼的时候脑袋也疼办有头晕,头晕,头晕
大腿内侧和阴囊上起疙瘩是什么症状,阴囊上起疙瘩,阴囊有疙瘩
阴茎流浓还有肿胀,肿胀,有点肿
就是发现了，是个红色痘痘一样。因为阴毛根部都是那种扁状一样像痘痘一样，但是这个是红的，,红的,有点红
小便无力什么原因,小便无力,尿无力
龟头冠状沟有一圈白色的，小颗粒状,小颗粒状,颗粒状
曾经去医院做过包皮手术，那是因为有一天突然发现龟头边上长了好多小疙瘩，阴茎一下子变得好小，所以去医院割了包皮，用激光把小疙瘩打了一下,龟头边上长了好多小疙瘩,龟头有小疙瘩
分叉和小腹胀有,分叉和小腹胀,尿分叉
对，所以精神状态乏力,精神状态乏力,肾虚
