sentence1,sentence2,label
牛皮癣什么症状？,请问牛皮癣是什么样症状,1
这个是牛皮癣吗,牛皮癣，,0
头上的刚有,就是头上还有,1
不会加QQ,qq 都在用,0
半个月了吧,2个月了吧,1
好几年了。,是啊，大半年,1
尤其腿上,小腿特别严重,1
您说用什么药好,应该用什么药好,1
好的，谢谢了，可以摸治疗湿疹的药膏吗,头上的用什么药好啊,0
没怎么治疗,没有治好,0
患病十多年了,患病二十多年了,1
医生开什么药，我也不懂,医生开了药我忘问了,1
嗯，还有中药,再喝中药,1
对，开始不知道，,知道的有几天，原来不知道,1
主要是头上,主要是长在头上,1
你们那是朝鲜皮肤医院吗,请问你们是朝鲜医院吗,0
在小腿外侧有一块,在额头上面有一块,0
60多了，不知道,多久了不知道，帮朋友咨询的,0
你这是什么医院，,医院是什么名字,0
牛皮癣嘛,我不是牛皮癣病,0
胳膊和腰上,头部和胳膊上,0
你们是哪个医院？,你们是那个医院,1
十几天吧,才五六天,1
些有个医生说是,医生也是这么说的,1
两年几乎全身都有,全身，三年多了,1
现在能看吗,那里能看吗,0
喝中药呢,此外我也在喝中药,1
图片吗？,没有让他拍图片,0
你是郑州第一附属医院吗,是郑州第一人民医院开的药,0
患病15年左右,患病20年,1
在头上还有身上,在头上身上。,1
你是哪里的的医院,这个医院在哪里,1
喝中药呢,我现在在吃中药,1
但也是皮肤病,说是银屑病,0
能彻底治好么,你说能治好吗？,1
3年了看了好然后复发,看好了还复发,0
不能除根是吧,现在能除根吗？,1
可以去你那给看看吗,我想在给她 看看,0
检查是牛皮藓,确认是牛皮藓,1
胳膊上有几个,以前就胳膊上有,0
全身头上,全身十年,0
你们是什么医院？,如果是我就去你们医院,0
女，10岁了,女的，20岁,1
牛皮癣怎么治疗的,银屑病，怎么治疗！,1
中药还是西药,这样是吃西药还是中药,1
得多长时间多少钱,多久多少钱？,1
需要喝中药调理吗？,吃中药，也吃过西药,0
用的中药还是西药,您那里是以中药为主还是西药,1
这个病怎么治疗,你们那是怎么治疗,1
你们那儿是郑州哪个医院？,请问你们是郑州哪个医院的,1
先开始头上,开始头上,1
在腿部，还有手,腿部，7,0
我只在咱们那看过病。。。,没有去过医院啊！,0
麻烦你把微信号告诉我,。你把微信号发给我,1
没有去医院检查过,没有做过检查医生看过说是,0
是牛皮癣吗？,牛皮癣初期,0
你们啥方法治疗？,男，你们那有好的治疗方法吗。,0
我已经去医院检查了,我已经检查过了,1
以前治好，只有小腿上一小块,不严重，现在就腿上一点点,0
身上，脸上,脚上，头上，身上少，,0
头上的刚有,都是头上有,0
一般怎么治？,用什么药治疗？,0
治好了是跟治还是治好以后多长时间还会复发,治好后面还会复发,0
没有就头上一点,没有 就只再头上,1
你是医生还是?,医生开的药,0
加你微信了王医生,医生，我加你了,1
用的中药还是西药,中药停了，就肿了,0
没有，买了点药膏抺着呢,一直是用药膏,1
在身上和头上，有几年了,头上和身上都有,0
我是冬季的  普通型的,说我这是点滴性的,0
你加一下看，不知道对不对,你看看是不是不是,0
医生说这是牛皮癣,我去大医院看了   医生说是牛皮癣,1
你们医院在哪,你们的医院在哪,1
也喝中药了,去了医院拿了中药,1
一年多啦,半年多啦,1
是牛皮癣吗？,是不是牛皮癣？,1
全身点状的,全身点状,1
我没有照片,我没照片,1
我想咨询一下，改怎么样去治疗,想咨询一下,0
我想问你一下。,我问一下是什么癣啊,0
主要是头部有腿上的已经要好了，头上的一直不好，还加重了,但是之前我也类似症状，在头部和腿上,0
不太多    头上多,头上有点皮,0
胳膊和腰上,全身特别是肚子和胳膊,0
怎么发给你,我发给你啦,0
这个病可以治好吗,这个还能治好吗,1
现在方便吗,也不方便呀,0
手上，身上，还是头上,头上背上,0
还在么？？,在吗？？,1
不会是牛皮癣吧,刚知道是牛皮癣,0
头部怎么治疗,怎么治疗好的快,0
头部  一年半了,头部十多年了,1
这都不知道？！,就是不知道,0
头上还有身上少,身上、头上,0
脸上还没,身体上没有,0
我现在是全身都有,刚开始就这些 现在全身都出了,1
这个是头癣吗,就是头癣,0
不知道是不是牛皮廯，我妈腿上的,不知道是不是牛皮,0
你发个微信,你上微信通过一下,0
他不是医生吗,医生说忌,0
肚子，背部,肚子背后  两周,0
好你得多少我加你把,你的多少我加你,1
还有耳朵里是,肚子也有几个,0
是什么原因,是什么引起的呢？,1
四肢和后背,头部 四肢,0
好几年了吧,是啊，大半年,1
银屑病和牛皮癣一个病吗,疗`牛皮癣,0
你不是医生吗？,你是医生,1
腿上有一小块，好几年了,快一年了，主要在小腿部。,0
现在喝着中药呢,都是中药,0
全身半年多了,全身都有两三年了,1
这个会传染吗？,怕被传染了,0
你在郑州哪个医院,请问你们是郑州哪个医院的,1
得好几个月了,有几个月了吧,1
吃药了，,现在再吃药，,1
有什么好的办法吗？,有什么好的治疗办法吗？,1
不知道是什么癣。,不知道！,0
你能完全治好吗,不能完全治好,0
还没有去呢,还没有呢,0
目前全身都有,全身基本都有,1
银屑病是不是牛皮癣吗,看了说是银屑病,0
怎么治疗？,怎么治疗方法,1
都是些什么检查,都是做啥检查,1
你能不能看出来是什么,能看出来吗,1
去看皮肤,就说皮肤病,0
1个星期左右,一星期左右,1
这个可以治好吗,这个能治好不,1
十几天了,十来天了,1
请问你们是郑州哪个医院的,你们那儿是郑州哪个医院？,1
应该怎么治疗？,没怎么治疗,0
有几年了有时复发今年又复发了,不过是几年又复发了,1
说的这些地方好多,看了好多地方,0
不知道，是我外甥,不是，是我女儿,0
在头皮上,主要在肚子上,0
你们那里都是怎么治疗,你们是怎么治疗,1
是的，没有确诊,没有，确诊，,1
不是牛皮癣，我知道牛皮癣什么样？,你才牛皮癣,0
是不是牛皮癣？,银屑病是不是牛皮癣吗,0
有，脸上严重,头部严重吧！其他地方也有，,0
可以治吗,怎么治，能除根吗,0
还会复发吗,不复发啊,0
身上，脸上,手上，脚上,0
然后现在脖子也有了,现在腿上也有了,0
你们的医院在哪里？,去你们医院,0
现在能挂号吗,现在医院还需要挂号不,0
你帮我看看 是什么仓,我在去看看,0
几年了吧,好多年了,1
现在怎么治疗？,怎么治疗啊,1
以前身上有现在只是头皮上有,之前有，现在屁股上有几个,0
头部，有十多年了,头部，十多年了,1
一般怎么治？,一般怎么治疗呀,1
你说能治好吗？,这个可以治好吗,1
你好医生我刚刚加你了,大夫我加你吧,0
你们那都是咋治的,你们是那里的,0
这不是牛皮癣吗,我患的就是牛皮癣,0
请问医生是什么病？照片,我问一下是什么癣啊,0
我没拍他照片,我没有拍他的照片,1
腿上是成片的,四肢都有点滴状,0
我一个朋友。,朋友的病,0
在脸上怎么治疗,你那怎么治疗的啊？,0
有医生说是牛皮癣,你才牛皮癣,0
现在怎么治疗,需要怎么治疗？,1
好的，明天我就过去,好的，明天吧,0
医院是郑州的？,你们医院在郑州,1
有十多年了，全身都有,有四五年了，全身都有,1
还有点痒。,也有点痒,1
那怎么治疗才好,请问怎么治疗,1
几年了，,好多年了，,1
微信加上吧，我可以给你发视频,我加你吧，我微信号长,0
需要吃药吗,吃药就好,0
现在现在头上有一点,现在就腿上有,0
你们医院是在开封还是在郑州,你们医院在郑州,1
小孩患病2个月了,孩子8岁了,0
30半年了,28年了,0
有去过医院了医生说是牛皮癣,我去大医院看了   医生说是牛皮癣,0
是牛皮癣吗？,这种是牛皮癣吗,1
是熬中药还是？,都是中药,0
可以去医院吗？,医院大吗？,0
脸上有几个,脖子上有几个,0
请问您是郑州哪个医院？,请问你们是郑州哪个医院的,1
怎么样治疗,你就说怎么样治疗吧,1
牛皮癣可以治好吗,牛皮癣能痊愈吗,1
牛皮癣，确诊了,确诊牛皮癣,1
头上  好久  不过不严重,头上严重的很,0
这样也可以吗,涂这个可以吗,0
患病十几年了吧,患病二十多年了,1
杨主任今天上班了吗,王主任明天上班吗？,1
你们是哪个医院？,你们那是医院吗,0
一年左右,半年时间,1
吃的就是中药，,也是中药治疗,1
不知什么癣,也不知道是什么原因得的。,0
大的有手掌大,四肢部位比较多,0
他应该去过医院了,这是我朋友  改天我还说让他去医院看看吧,0
好几年了。,七八年了,1
怎么称呼你呢医生,你怎么称呼,1
请问用什么药治疗？,用什么药可以治疗,1
腿上和胳膊上多,后背和腿上多,0
是在学校传染上的吗,会传染吗,0
现在还没有治疗,还没开始治疗,1
你们主要是怎么治疗的？,你们是怎么治疗的,1
这是不是牛皮藓,看了说是牛皮藓,0
微信联系吧,在微信聊吧,1
就有一点,有好一点,0
好几年了吧,七八年了,1
腿上胳膊肘,关节，手背上,0
没有症状，也不痒，也不疼,也不疼也不痒，,1
腿部比较严重,小腿下面比较严重,1
你们医院都不看吗,你们医院是在郑州？,0
会传染吗？,这个传染吗,1
我也不知道是什么,我不知道,1
你们的医院在哪里啊？,你们是那里医院,1
也不知道是不是银屑病,不知道是不是牛皮癣,1
微信好多少,微信多少,1
还不到一个月,一个月前,1
他也没说,这个他没说,1
怎么治疗呢？,你那里是怎么治疗啊,1
去诊所的皮肤科看过,去过皮肤科,1
背部，脖子，胳膊，大腿,腿，背部，手臂，手，脚,0
身上，脸上,胳膊上，脸上脖子上,0
你们这里怎么治疗,对，你们那里怎么治疗的,1
会不会复发,是复发了吗,0
身上头上都有 都是默摸药膏 后来四五年没管也没摸 就这样反复的出来,之前耳朵里也有 身上也有几个 最近抹药下去了,0
头部，有十多年了,在头部，有两年了！,1
一个月大概用多少钱,大概要多少钱,0
好，谢谢！,好，谢谢。,1
你那里是怎么治疗啊,你那怎么治疗,1
小孩患病2个月了,孩子说有两个月了,1
在手臂上,在屁股上,0
头上的刚有,头上都有,0
你帮我看看 是什么仓,你给我看看呗,0
小腿，身上。头上都有。脸上有一点,腿上，头上，脸上都有,0
中药水，还有药膏,中药加外用药,1
一直没有除根,一直没有治愈,0
去哪里看啊,到那里看呢,1
是，胳膊起了几个,腿，胳膊都有,0
你不就是医生吗,刘医生给我开的药！,0
你们医院在哪呢,不需要你们的医院,0
有半年了，就头部,眼角 一年了,0
男  18,男    22,1
，全身都有，,全身都有，,1
这怎么治疗的,你那里怎么治疗,1
好的，你们专业看这个病吗？,你这个专业吗,0
四肢和上身，一个月,四肢，一个月,0
有什么药可以吃吗,都记什么,0
十几天吧,也就三四天吧,1
能传染吗,不传染我就放心了,0
大概多少钱？多长时间？,治疗大概需要多长时间，多少钱,0
这个是治牛皮癣的吗？,她说是牛皮癣,0
牛皮癣是啥样,只治疗牛皮癣吗,0
牛皮癣会引起困吗,着是牛皮癣吗？,0
我想了解下,我想知道,1
效果不好,但是效果不好,1
你们这里是怎么治疗的,你们怎么治疗？,1
用的中药吗？,我现在在吃中药,0
能到你们医院去吗,如果是我就去你们医院,0
背上 胳膊上,腿上胳膊腰上,0
用，您的微信号是什么，我加您,你的微信号多少我加你微信聊,1
还能吃啥药,还用吃药吗,0
在郑州什么路啊,我也在郑州,0
你不是医生吗,医生你是哪的医生,0
你的医院是郑州吗？,怎么是郑州医院啊,0
还是头皮屑比较多,就痒 头皮屑,0
你可以治疗好吗,这样能治疗好吗？,1
在小腿部,小腿上面,1
刚咨询的一个医生,您是医生？,0
不会是牛皮癣吧,不是牛皮癣，,0
6年了 全身的,现在全身,0
胳膊和腰上,腿和胳膊上,0
能治好吗,可以治好吗？,1
用什么药能治,你说用什么药好?,1
请问你们的位置在什么地方,什么位置,1
肚子也有几个,胳膊后背都有几个,0
只说是藓,说是牛皮,0
怎么治疗啊,一般怎么治疗的？,1
这怎么治疗的,你那边怎么治疗,1
卡泊三醇是激素药吗,卡泊三醇可以用吗,0
小腿，身上。头上都有。脸上有一点,胳膊，腿上，头上都有,0
我不知道你说的啥,你大概知道是什么吗,0
几年了吧,两年了吧,1
不知道啊，是我妈有，好几年了,在腿上有一块！两年前有一小点我也不知道是什么！没管它！有一年了我看它变大了好多！才去看！说是牛皮癣！,0
腿上腰上，还有胳膊上,腿上，和胳膊,0
是不是牛皮癣,好像是牛皮癣,0
咱们是采用中医治疗吗,我们用中医治疗的,0
牛皮癣会不会传染别的人,牛皮癣传染人不？,1
我的头上有几个，腿上有一个,身上都有头上哪的都有，看好得花多少钱啊,0
怎么治疗好的快,也不知道该怎么治疗,0
我想知道这是什么东西,我这个是什么东西,1
