sentence1,sentence2,label
射的快是怎么回事,性生活射的快,0
那该怎么办？,那该怎么办呢，？,1
激光祛斑会不会复发, 激光祛斑会复发吗,1
我播笔时间短,缪庆东时间短,0
iga肾病严重吗,肌酐138严重吗,0
打一次玻尿酸能维持多久？,打玻尿酸能维持多久呢,1
以前是手淫频凡，,手淫是以前了,1
从小就有的了,从小就,0
是b超？,做b超68吗,0
国产进口的区别是什么呢,国产和进口什么区别？,1
睾丸有鞘膜积液,是鞘膜积液,0
瘦脸针一般要打几针,瘦脸针一般需要打几针,1
怎莫戒掉手淫,怎么能戒掉手淫,1
以前曾经有过,以前有过手淫吏,0
月经纯黑色怎么回事,黑色的月经是怎么回事,1
点痣会留疤不, 点痣会不会留疤？,1
能治吗,鱼鳞病能治吗,0
无子宫的可以治疗吗,无阴道无子宫可以治疗吗,0
猛斯治疗阳痿怎么治疗,我阳痿，怎么治疗,0
过敏性紫癜怎样治疗,怎样治疗呢？,0
380是什么牌子的, 588的是什么牌子,1
什莫原因呢,会是什么原因呢,1
能治好吗这个,慢性肾炎能治好吗？,0
没有，四十,四十,0
那怎样治疗呢,那怎样可以治疗？,1
先天性无子宫无阴道能治疗吗,先天性无阴道有子宫,0
能用药物治疗吗,用什么药物可以治疗的,0
肌酐300.1，怎么治,肾病怎么治,0
用什么药物可以治疗的,是用药物可以治疗吗？,0
我的睾丸一大一小的是怎么回事？,睾丸一大一小，怎么回事,1
宫寒,体感 宫寒,1
如何治疗呢,如何治疗过敏性紫癜,0
打进口的和国产的有什么区别？,进口和国产有什么区别啊？,0
眼睛 一单一双,一双 一单,1
G092758-,LH567-,0
吃啥药,脚肿吃啥药,0
白带发黄结块,痒时有点发黄,0
狼疮可以治吗,可以治,0
你们医院是公里还是私立,咱是私立医院吗,1
有什么危险,肾部穿刺有危险,0
可以可以治疗吗？,穴位可以治疗早泄吗,0
石女有治好的吗,什么是石女诊疗团队,0
一个月来两次正常吗？,月经一个月来两次是正常吗？,1
治疗胎记怎么收费,一般性怎么收费,0
胎记多少钱,大该费用多少钱💰,0
红斑狼疮能治好？,膜性肾病二期能治好吗,0
请问，先天性无子宫可以治疗吗？,先天性无子宫，能治疗吗,1
这个会不会传染？,麻疹会不会传染,0
这个能保密吗,可以保密吗,1
外阴痒是怎么回事呢？,外阴痒，,0
一般洗纹身要多少钱,洗纹身多少钱？,1
怎么收费？,怎么收费,1
 注射玻尿酸能维持多久,姣兰玻尿酸维持多久,0
局灶性肾小球硬化症能治疗吗？,能治疗肾病吗,0
大概需要多少钱？,大概需要多少费用？,1
玻尿酸管多久啊,玻尿酸管多久,1
感觉一个睾丸大一个小,我现在一个睾丸大，一个睾丸小。,1
做b 超需要空腹吗,怀孕做b超需要空腹吗,0
孕前检查都检查什么,孕前检查了，,0
终生吃药,吃药能降吗,0
透析是怎样治疗,色素性紫癜怎样治疗,0
自体脂肪丰胸有什么副作用吗,自体脂肪丰胸,0
打车要多久,慢性肾炎要多久,0
这个良性严重吗？,紫癜这个严重吗,0
黏糊 有点黄,有点黄 水水的,0
子宫切除对性生活有影响吗, 子宫切除了对性生活有影响吗,1
过敏性紫癜……,肌酐160…,0
局灶性肾小球硬化症能治疗吗？,肾衰竭能治疗吗？,0
无痛人流的费用是？,无痛人流的费用？,1
肾衰竭 怎么治啊,多囊肾怎么治,0
症状,是什么症状,0
早年有过手淫,是的，以前有过,0
幼稚子宫能治好吗, 你好，幼稚子宫能治好吗,1
你好，洗纹身能洗干净吗？,洗纹身 能洗干净吗,1
有小腹胀痛,我小腹胀痛,1
什么是阴囊潮湿吗,阴囊潮湿是为什么啊,0
多少钱治疗,治疗多少钱,1
你们男科医院太贵,你们是男科医院？,0
睾丸一大一小有没有问题,男人睾丸一大一小是什么原因,0
那需要怎么治疗呢,那需要怎么治疗呢？,1
纹眉和绣眉的区别是什么？, 绣眉和纹眉有什么区别？,1
有什么危害？\,做了有什么危害,0
通水会不会痛, 会不会痛吗,0
你们是看男科的吗,你们可以看男科吗,1
内分泌紊乱,内分泌紊乱，，,1
先天性无阴道子宫能治疗吗,请问先天性无子宫还能治疗吗,0
你们打耳洞卫生吗,耳洞能打吗,0
肌酐是什么原因引起的,紫癜是什么原因引起的,0
子宫纵膈可以怀孕吗,纵膈子宫能怀孕吗？,0
那潜血怎么治疗呢,那支气管炎怎么治疗,0
月经发黑怎么回事,月经发黑是怎么回事,1
免拆线吗？, 星期六拆线,0
怀孕药流可以吗,怀孕十四天可以药流吗,0
这是什么原因引起的,这是什么引起的呢,1
先天性无子宫的可以治疗吗,先天性无子宫无阴道，可以治疗后怀孕吗,0
你们医院有男科吗？,你们是男科医院？,0
挂科是要挂什么科,怀孕挂什么科,0
一个月来两次月经是正常吗？,本月来两次月经,0
是前列腺症状吗,前列腺？有什么症状,0
昆明儿童医院检查肾病宗和证,尿涨检查,0
就是一大一小,男人睾丸一大一小是什么原因,0
以前没听说过,没物以前有手广鱼,0
月经推迟,月经推迟原因,0
是尿血吗,尿血了,0
纹身洗了会留疤吗？,纹身洗了会留疤吗,1
什么药物治疗,药物治疗,0
比哀竭严重吗？,二期严重吗？,0
无子宫无阴道的，,请问无子宫无阴道可以治疗吗,0
瘦脸针进口国产什么区别,请问，瘦脸针国产和进口得有什么区别,1
会不会降低龟头敏感度,怎么降低龟头敏感度。,0
几个月自前,几个月],0
三镜一丝要住院吗,结扎要住院吗？,0
紫癜疼吗,透析疼吗,0
怎么处理？,多囊肾泡破了怎么处理,0
紫癜能治愈吗,肾衰竭能治愈吗,0
怀孕了，不想要孩子怎么办,怀孕不想要怎么办,1
月经推迟多久算正常,月经推迟多久算正常？,1
淋巴结核症状,狼疮症状,0
不确定是不是,我不确定是不是白癜风,0
是石女吗？,哪是石女吗,1
光子嫩肤去黄班？,能做光子嫩肤吗,0
有红点这此之泪的,热夭双下肢有红点,0
一个月月经两次，什么原因,一个月来了两次月经，是什么原因,1
子宫切除对性生活有影响吗, 你好，请问切除子宫对性生活会有影响吗？,1
是吃药还是手术呢？,吃药还是手术啊？,1
您好 在吗？,您好   还在吗？,1
肛门激光脱毛,是激光复通吗？,0
时间短做爱,做爱时间短，,1
纹身可以洗吗,洗纹身有优惠吗,0
无阴道无子宫可以治疗吗,无子宫无月经无阴道可以治疗吗,0
先天性无阴道子宫能治疗吗,先天性无子宫怎么治疗？,0
中医还是西医治疗好,西医还是中医好,1
短下巴,下巴比价短,1
嗯的,嗯嗯，,1
白带常规怎么收费,白带常规了,0
包皮过长影响发育吗,影响发育吗,0
同房多久能测出怀孕啊, 同房多久能测出怀孕？,1
要多久,慢性肾炎要多久,0
我月经量少请问怎么回事,月经量少是怎么回事啊,1
可以做药物流产吗？,能做药物流产吗,1
费用大概多少钱,、大概多少钱,1
怎么分辩阴道炎,阴道炎怎么治疗啊,0
洗纹身洗几次能干净,纹身能洗干净？,0
熬夜  有   手淫以前有  现在偶尔也有,fuck yourself,0
白带发黄希怎么回事,白带发黄疑是什么,0
肌肝高4O6的好治吗,酒糟鼻好治吗,0
这个良性严重吗？,这个严重吗？,0
白色的东西有,龟头声上有白色东西,0
龟头上有白色的东西  是什么？,包皮上有白色的东西,0
私立还是公立？,你们的医院是私立还是公立,1
十五岁我就有手淫的习惯,有手淫习惯，,1
进口和国产的有什么区别啊,打进口的和国产的有什么区别？,0
怎样治疗合理,慢性肾炎怎样治疗？,0
内分泌紊乱,我有内分泌紊乱,1
我叫吴子豪,什么叫朱茵,0
什么时候容易怀孕, 什么时候容易怀孕,1
检查肾挂那科,幽门螺杆菌检查,0
包皮过长影响阴茎发育吗,包皮过长是不是影响发育,0
子宫切除了，能过性生活吗,没有子宫能过性生活吗,0
怎么检查呢,是怎么检查,1
什么叫穿刺？,什么叫肌酐清除率,0
我是乳头内陷,乳头内陷价格,0
性激素六项检查,性激素六项,1
以前有，,以前有手淫的,0
吃什么药代夫,肌肝136尿素9.8吃什么药,0
 永久脱毛吗？,脱毛 永久的吗？,1
白带是褐色是怎么回事, 你好，白带褐色是怎么回事,1
那怎么办了？,那 怎么办,1
我眼脸肿什么原因,肌酐参考值偏低什么原因,0
淡鲍,淡,0
血精是怎么回事,血精？,0
在河南汝州,在四院,0
盆腔炎有什么症状？,盆腔炎有什么症状,1
尿屏尿急尿不尽,尿不尽 尿急有点,0
我有问题想咨询一下,想咨询一下包皮的问题,0
吃药还是手术。, 手术还是吃药,1
没有，以前手淫多,就是以前手淫多，,0
一般月经推迟几天算正常呢,一般月经推迟几天算正常的,1
检查都怎么检查,前列腺检查都怎么检查,0
你们是男科医院me,你们是看男科的吗,1
检查都做什么检查,检查都是什么,0
双眼皮有风险吗？,做双眼皮手术有风险,0
检查肾功是抽血吗？,肾功检查是抽血吗,1
你好，子宫小会影响怀孕吗,子宫小影响怀孕不,1
怎么可以治疗吗,阳痿可以治疗,0
眼睛一大一小多少钱,我眼睛一大一小怎么办,0
钾5.95肌肝606可以吃药降下来吗,肌酐高达800可以吃药吗,0
能治愈？,白癜风能治愈吗？,0
重度？,我患重度早泄，,0
短小怎么办，,阴茎有点短小怎么办,1
始基子宫能治疗好吗,始基子宫可以治疗吗,0
月经量少发黑是什么原因, 月经量少发黑  是什么原因,1
我吃中药,吃中药吗,0
月经不调，会痛,宫颈糜烂会痛吗,0
肌肝171怎么办,肌肝140怎么办,0
胃疼怎么治,便血  怎么治,0
双眼皮埋线能保持多久呢,埋线 双眼皮 一般能保持多久,1
是手术还是吃药什么的吗,吃药，手术，还是,1
我外阴瘙痒用什么药, 你好，我的外阴瘙痒用什么药,1
除非移植子宫,子宫移植吗,0
不确定是不是白癜风,不确定是不是白斑,1
玻尿酸哪种比较好,假体哪种比较好,0
幻听能治好吗,偏瘫能治好吗？,0
吃药还是什么？,还是吃药治疗？,1
我的月经发黑是怎么回事,嘴角发黑,0
你们检查男科的,你们不也是男科吗,0
是中医治疗还是西医治疗,中医还是西医治疗好,0
可以有平治疗吗？,早泄可以治疗吗，,0
肾穿痛苦吗,血透痛苦吗,0
怀孕多久有反应啊, 怀孕多久有反应啊,1
你好治疗早泄怎么治疗,你好早泄怎么治疗,1
我想问问是的,我想问问紫癜病痒吗？,0
尘螨过敏性紫癜要怎么治疗？,过敏性紫癜要怎么治疗,1
没有吃点什么药,吃点什么药,0
睾丸一大一小正常么？,一大一小。,0
白带异味发黄,白带发黄异味,1
那咋办呢,那咋办？,1
b超吗？,做 b超可以吗,1
18611172469   王先生,15841829710   文海龙,1
有什么办法降下来,有什么治疗办法吗？,0
有什么办法能排出来吗,有办法否？,0
需要什么检查？,需要什么检查,1
双眼皮埋线可以做单眼的吗,双眼皮埋线580？,0
先天性无子宫可以怀孕吗,先天性幼稚子宫  无阴道  可以治疗吗？,0
丝状，从小就有,丝状的，从小就有,1
小腹胀痛什么原因,小腹胀痛,0
是先天性无阴道吗,无阴道先天性无子宫,0
吃点什么药,吃点什么药？,1
我的龟头痒怎么回事,龟头痒  怎么回事,1
盆腔积液吗,我有盆腔积液,0
费用大概要多少？,治疗大概要多少金额？,1
早年有过手淫,是的以前有过,0
药物治疗,能药物治疗吗,0
疤痕修复吗,修复疤痕费用,0
治疗是吃药还是手术,怎么做吃药还是手术,1
假体隆鼻是什么材料呢,假体材料是什么,0
Iga能治好吗？,肾病众合证能治好吗,0
宫颈糜烂会影响怀孕？,有盆腔积液会影响怀孕吗,0
两个子宫会怀孕吗,两个子宫能怀孕吗,1
小红大便出血怎么回事,大便出血是怎么回事？,1
吃中药还是西药,药物治疗是中药还是西药,1
你们瘦脸针有什么牌子的,280的瘦脸针是什么牌子的呀,0
怎样治疗呢,肌肝高怎样治疗呢,0
做爱射的快是怎么回事,手淫，射的快,0
先天性无子宫，可以治疗吗,这个先天性无子宫可以治疗吗,1
是黄色的的,白带黄色是怎么回事,0
纹个一朵花要多少钱,去胎记要多少钱,0
填充玻尿酸可以管多久,注射鼻能管多久,0
大概需要多少费用？,大概需要多少钱治疗费,1
黄色的白带,白带略带黄色,1
先天性无阴道，无子宫能治好吗？,无阴道无子宫能治好吗？,1
嗯，加微信了,嗯嗯，怎么可以治疗,0
怀孕可以药流吗？,怀孕三星期还可以药流吗,0
皮肤松弛有一点吧 经常贴双眼皮贴,有吧，经常贴双眼皮贴,0
你好始基子宫能治疗怀孕吗？,始基子宫能治疗好吗,0
先天性无子宫，可以治疗吗,先天性无子宫，能治疗吗,1
怀孕试纸几天能测出来,能测出来,0
手淫过度 早泄,我手淫过度的,0
你们有男科医院吗,你们不也是男科吗,1
还可以药流吗,血红蛋白89可以药流吗？,0
人造子宫有吗,有人造子宫吗？,1
可以点痣吗,嘴上的痣可以点吗,0
性交会传染吗？,白斑会传染吗，,0
疼上半天,我巴子疼,0
我问的是前列腺炎吃什么药好,吃什么药好么,0
龟头脱皮痒是怎么回事,阴囊痒，有脱皮,0
肌酸激酶690有危险吗,肾部穿刺有危险,0
是冰点脱毛吗,58是冰点脱毛吗？,0
一元硬币大小了,一元硬币大小，V字型,0
我有内分泌紊乱,怎么会内分泌紊乱,0
微创手术是什么,什么是微创手术,1
包皮长，蛮长了,是怨包皮长吗,0
怀孕了，不想要孩子怎么办,我怀孕不想要怎么办？,0
我子宫偏小,子宫偏小,1
那怎么办那？,那怎么办了,1
怎么治疗啊😊,怎么治疗啊,1
可以吃药吗？,肌酐高达800可以吃药吗,0
尿味大什么症状,什么症状,0
激光脱毛是永久的么, 激光脱毛是永久的？,1
白带发黄，异味,白带有异味发黄,1
大便出血怎么回事？, 大便出血怎么回事,1
这个要怎么治疗啊，,这个治疗是怎么治疗的啊,1
请问子宫正常是多大？, 正常的子宫是多大？,1
嗯嗯鹿泉区,嗯嗯包皮长,0
能测出来,能测出来怀孕吗,0
能治疗肾病吗,螺旋藻能治疗白内障吗,0
做了有几个月了,男性，有几个月了,0
咬肌还行,有咬肌吗,0
嗯，无法控制,嗯嗯，拜拜,0
你好， 我是幼稚子宫 能治好吗,你好  医生  我是幼稚子宫  能治好吗,1
埋线双眼皮手术费？,埋线双眼皮 ,0
吃药能降吗,吃药,0
纹身洗几次,洗纹身洗几次能干净,1
子宫可以移植？,子宫能移植吗？,1
我是单角子宫,单角子宫加残角子宫,0
一道深一道浅是怎么回事,一道浅一道深,0
吃什么药治疗阳痿早泄？,就是吃阳痿早泄的药？,0
不是永久的吗,不是永久脱毛吗,0
包皮上有小白点,龟头上还有包皮上有小白点,0
永久脱毛是激光？,是永久脱毛的吗,0
检查要好多钱,要检查,0
血精是怎么回事,血精怎么回事,1
手淫过度会,手淫过度 引起的阳痿早泄,0
请问怀孕多久可以做人流, 怀孕多久可以做人流,1
外阴痒，,外阴痒用什么药啊,0
自己 以前有 手淫的习惯,有我有手淫的习惯,1
