,uuid,sentence,sentence2,label
5283910005133027,8839580030494004,没有收到啊，,收到没？,0
5998600011608003,5998600000694017,国产的衡力多钱,国产药物,0
8530000018917015,8330100040438034,到时候我加你微信就可以了,发你的微信我加你吧,0
7419650006030016,8592480020021026,微信吧，就是刚的电话,有微信可以聊不,0
8530000018950008,8530000007691011,能达到怎样的效果?,洗了之后的效果是怎么样的？,0
5979500010851004,5979500010538007,我是男士，今年43岁。,男士49岁，多少钱？,0
8388040072042002,8388040065512008,你现在电话我吧,我电话15221814385,0
7419650005311001,8592480005003000,瘦身多少钱,肚子上吸脂多少钱啊,0
8388040172007009,8388040149612014,我的微信号就是我的手机号13701935308,我的微信号是别人的手机号,0
1850300010379033,1527530010163019,看哪里比较合适,那个比较合适,0
8388040199238008,8388040177813002,一颗烤瓷牙价格？,烤瓷牙多少钱一颗。上门牙,0
8881750002652007,1817780006213032,包括缝合嘛,没有 缝合,0
3991420057972023,3991420040662012,四肢是吧？,想脱手臂,0
8881750033812005,8881750023519006,想做脸部皱纹  眼部,脸部？眼部,0
1850300038713018,1850300027246007,不好意思，刚刚打错了。,哦，不好意思，手机号码刚刚换,0
1800280076746009,1800280073024006,蜂窝755,有这个吗？调Q翠绿宝石755,0
8330100031600010,8330100011092014,以前没看过。,很久以前看过,0
2259130011096016,2259130002473007,我的3年前做了硅胶隆鼻的,假体和膨体，硅胶区别是什么？,0
5727500018539009,5727500014493010,没有呢22,没有 23,0
8530000015490015,8330100038096012,50的,160，50,0
8881750002957012,1817780004403006,眼角这边的皱纹,眼角嘴角法令纹,0
5860280003959017,5854910016322022,你这里是发不了图片的呢,我这里发布不了照片,0
5283910004296006,8839580028565008,17姚,17肿泡眼,0
9963270022149028,5534870128092010,洗的不留疤那种的,没有留疤？,0
3991420007565011,3996870004659017,我想m22,m22是治疗什么,0
2773850045014004,2773850026649006,我微信找你聊吧,我加你微信和您聊吧,0
9170690004929000,9170690004378011,价位多少钱一针,美容针一针多少钱,0
9963270022312058,5534870123838010,15103366188。这是我的微信,不用了，我有那边医生的微信了,0
1850300062976009,1850300054691027,大门牙有缝隙,门牙换了,0
1600310075828024,1600310068340014,qq号能搜索的啊，,那qq吧,0
9963270022312014,9963270019363020,国产的吗。,是进口保妥适,0
2773850016124020,2773850014155013,就一种牌子吗,打什么牌子的？,0
1159720050705002,1159720029235005,开眼角后疤痕增生,增生性的疤痕怎么修复,0
1600310043716014,1600310033613029,我已经添加你,好吧，怎样添加。,0
6708030022429009,6708030008523014,只是内调,内调外治？,0
8363010021708016,8363010009545002,自锁托槽矫正,半隐形陶瓷托槽矫正,0
3226050022632005,3226050012995001,拔二颗智齿多少钱,长了两颗智齿,0
6708030022378015,6708030022286004,我电话13710726985,我没有电话。,0
8363010047767016,8363010031452035,我的联系方式：15715056267,没电话啊,0
5727500018592005,7419650014816004,先咨询一下吧,咨询一下价位,0
8330100003981004,1850300045980003,割双眼皮要多少钱，有风险没,我想问一下开双眼皮多少钱？,0
5534870028353004,5534870025146011,鼻头多,鼻头大  鼻梁低  想延长,0
8388040070107004,8388040048554048,880应该是国产的吧,国产衡力880元对吧？,0
5727500018579025,7419650011124016,发个图我看看,发个定位,0
6708030046415013,6708030032930015,这个是我的号码,13824558541这是我号码,0
5534870028858005,9170690015114012,21，眼睛属于内双的,今年21.单眼皮,0
1800280076793005,1800280070237005,天生十后天,先天有点，后天原因也有,0
1800280018283003,1800280018256003,水光针是一次的单价吗,补水光针,0
7419650005301001,8592480015437009,不是硅胶,进口硅胶和膨体那个好,0
1600310075700023,1600310073819037,可以说,就这样也可以说的,0
6708030046416011,6708030024250013,要假体,能用假体弄吗,0
8388040002248005,3991420088882011,价格是多少？请问,请问开眼角费用是多少,0
6708030022202001,3226050024693003,彩色纹身能洗掉吗,纹身痛吗？,0
1800280075547002,1800280071049002,送超皮秒？,13751173442 皮秒,0
6708030046180014,6708030023869012,韩式三点不是埋线吗,埋线费用呢？,0
6708030022307038,6708030020536001,亲，菲洛嘉水光针多少钱？,噢，菲洛嘉呢？,0
1800280018620004,1800280009204037,美女，加个微信吧,你加我吧 583214134 微信,0
3991420007646012,3991420007646003,蜂巢皮秒你们用的什么机器,是有蜂巢头的吗,0
8363010000136040,1800280081631008,一边脸都是毁了的,一边比较大，一边比较小,0
6708030022475015,6708030006953007,可以打几只吗,需要打几只呢？,0
1800280040237007,1800280020806006,方便提供联系方式吗,方便电话么，18926550466,0
3996870005498015,3996870003343018,余龙主任做的,李韬是主任？,0
5732510009643018,5979500020586018,微信上哪个是你？,哦，，你的微信能给我说一下,0
6708030046588016,6708030031698004,13329321028微信同步,没微信有QQ,0
8388040024964046,8388040024964036,我会去一次,去了我会得,0
5015660000706013,4276530011794074,润百颜是不是大分子的,伊婉V是大分子是吗,0
8388040072042002,8388040058910018,电话就先不用了吧,我电话15221814385,0
6577100001238004,6708030066570006,25，就太小了,25  女性,0
1600310075807018,1600310054285009,嗯看过了,去过去过,0
8412990003919003,9963270029444008,.是片状,脸颊 片状,0
8330100032514009,8330100014874010,肋骨吸收率是多少啊,肋骨的又是多少？,0
2773850016071001,5998600026030002,下巴长痘痘什么原因呢,额头长痘痘，什么原因,0
3991420084429011,3991420067558018,这个活动没有了吗,最近没有活动价吗？,0
8839580017227004,8839580000003001,隔双眼皮疼不疼？,割双眼皮，,0
1850300010368020,1850300001709006,这么便宜能保证品质吗,便宜这么多,0
8412990003935019,9963270032929026,瘦脸针大概需要多少钱,5里面大概需要多少钱,0
6708030046416011,6708030032541003,我已经取出假体了,能用假体弄吗,0
8388040096651025,8388040073683009,现在打我电话？,现在就可以打我电话,0
8363010000562037,1800280106180013,你直接说就可以阿,可能直接去了,0
1159720016490023,5283910009096019,谢谢啦，我就问问,那谢谢亲了,0
6708030046521003,6708030043194002,帮我预约个号,帮我预约一下吧,0
8388040145455004,8388040127723007,中间，大牙,在大牙的部分,0
2808500023015015,2808500014167008,脸部的祛斑,主要是祛斑？,0
5534870117941002,5534870096857006,处女膜是啥,想修复处女膜,0
3991420057354018,3991420047643007,电话联系13599546955,再联系哦,0
2808500023211003,2808500018098001,请问泪沟填充多少钱啊,请问多少钱一次啊！,0
5727500017987004,5727500013836001,价钱？,问问价钱,0
5860280008105010,6658970001971007,等我给你拍个照片,那等我女回来给你发照片,0
5015660001086008,4276530003495002,我是体质疤痕,还想做眼睛 但是我是疤痕性体质,0
2773850016068001,2773850005829006,他做黑眼圈,黑眼圈是咋回事,0
1600310075797002,1600310055632005,请问一下做鼻头大概需要多少钱,请问一下，做狐臭需要多少钱,0
7419650005991002,8592480017511009,保妥适，什么价位,请问一下衡力什么价位,0
8363010019546002,8363010014276003,脱毛季卡是什么意思？,脱毛季卡是怎么用呢？,0
5998600011957004,6577100007755004,和瘦脸针又什么区别,瘦脸针和破尿酸区别是什么,0
8388040145678024,8388040130893019,烤瓷牙材料是国产还是进口的,对国产,0
8388040047808007,8388040036329014,我再考虑考虑吧 谢谢,好的。我考虑考虑再联系你,0
8388040002052014,8388040001760015,浦东了？,浦东外高桥的,0
5283910004383037,8839580033465024,我还问过韩美和同济,韩美吧好像是,0
8388040119723034,8388040108963024,2500个,算3000吧,0
2259130011022001,5731100000854006,依婉大分子现在多少钱啊,现在伊婉c玻尿酸多少钱一支？,0
8839580017484033,8839580015624012,就电话吧,电话也是微信号,0
5860280008239068,5854910008572002,你们几点开门的啊,中午几点下班呢？,0
8388040172062011,8388040169059013,我问多少钱一只,补一下多少钱呢？,0
5860280008349003,5860280003179011,我想了解下镭射净肤,镭射净肤做了需要敷可复美吗,0
8330100031782021,8330100015932007,60，一年,今年60岁但外面人看不出我是60岁人,0
8363010000525007,1800280105617006,你看下，就那两颗门牙,但不是门牙,0
8881750002209001,6068820004952002,割双眼皮怎么快速消肿,做了双眼皮多久恢复,0
1600310044553023,1600310034880012,当天来当天可以做吗,以上两项可以当天就做吗？,0
8330100029043014,8330100012648011,在泉州做的,在泉州做的激光,0
2808500022471004,2808500008496003,17可以做吗？,女士 17岁,0
5283910004793012,8839580028534007,肚子吸脂大概多少钱,大概多少钱呢?,0
5727500016954004,7419650013108001,去一颗痣多少钱,激光点痣多少钱一颗,0
3226050022425005,3226050000745017,皮肤暗黄是为什么,我的皮肤干燥，暗黄,0
1800280046966004,1800280035744004,脸上有很多的雀斑,我脸上长了哪个黄褐斑,0
3991420007646012,3991420006100002,亲 你们医院有蜂巢皮秒吗,是有蜂巢头的吗,0
6708030020161010,6708030016406036,电话号码18872723560,微信号是我电话号码,0
5998600012134006,6577100003066025,那18了也可以了，我快18了。,男  18,0
5015660001101053,4276530010229002,你好，磨骨大概需要多少钱,做一下大概需要多少钱的,0
5534870115874009,5534870102627010,蓝红色！,红色，突出,0
3226050022707012,3226050007494011,鼻梁还可以 就是鼻翼宽 鼻头圆,鼻翼大了点，鼻梁矮了点,0
3991420057742020,3991420057432073,这198是几次的,一次的费用是198元吗？,0
5283910005266009,8839580020707013,这种牙齿好做吗,就有一个牙齿空了,0
5727500018584011,5727500005584001,吸脂全身的话，可以吗,吸脂是全身的，还是部分的,0
7419650005757042,8592480000942026,打电话说吧？,好的，到时候打电话,0
5283910005216011,5283910002212005,准备手术,算手术吗,0
7419650005780016,7419650004490017,哦，好的。13545391115，加微信,可以加微信，我手样13871265482,0
8363010000409025,1800280095133009,填充多久回复,这回复要多久,0
8412990003938007,9963270040293011,18776241507＋双眼皮,有割双眼皮,0
8363010023107024,8363010006007031,嗯我先了解一下,了解一下，朋友要做,0
8363010023226000,8363010014001028,微信没通过,13162977763这是我微信,0
5854910019086020,5854910009690039,你们是杭州哪个区的,你们那是在杭州那里？,0
8388040145213005,8388040136079002,你要颧骨和下颌骨一起要多少钱,做颧骨,0
6708030069470005,6708030057654008,19岁，单眼皮,内双 18,0
1800280017741005,1800280014047003,这是广州华美整形医院？,广州华美整形院吗,0
8330100003844008,1850300041578005,男的，16岁,女生  16岁,0
8388040144468024,8388040129252007,24，保留不了了,24小时内不能吃东西,0
5998600011951009,6577100008489006,女的57发,女.44岁了,0
5534870029814001,9170690015434012,什么叫眼睛适合,我是长方形脸适合什么造型的眼睛,0
5534870029964015,9170690012839004,微信加的上没？,加你吧 我微信设置了,0
5534870115615003,5534870083910030,娃都十七了,年龄，十七,0
1600310014202022,1159720061304007,上班就没有过去,我去上班了,0
1159720012854009,5283910020657006,公众号那个,那你们公众号是不是有,0
8388040071956026,8388040057576009,需要做几次才能完成,需要几次，能瘦,0
8388040172202003,8388040170694017,有一颗还剩四分之一,我有一颗牙歪的,0
6708030020842013,6708030018512026,是在东站那里是吧，,这东站附近吗,0
8330100003127021,1850300058330018,我的微信号是我的电话号码：18085431596,微信也是刚才的电话号码,0
3991420007681024,2875580008780036,没有。电话是15752694004,13243701277这是我的电话,0
5534870116333005,5534870082062009,整形医院吧,友美整形医院。,0
8388040145442016,8388040130291011,需要住院多久，,不需要住院,0
1600310014019010,1159720056572011,增生的，,就是增生疤,0
5283910004963016,8839580018076015,你让医生加我微信了17370575750,这个电话可以加微信吗,0
5998600008480004,5998600003271014,580是一次吧？,580就可以了吗,0
2259130011058011,2808500024890009,前胸，肩膀连着后背,肚子肩膀,0
3991420084392007,3991420071664019,补了一年多。,看宣传是一年的,0
8388040001088013,3991420087924002,超皮秒 13414572775,有听说过超皮秒,0
1159720048805010,1159720017313006,31宝宝两岁多了,宝宝一岁多了,0
9170690005284003,5861350001213006,多少价位现在,对 价格多少呢,0
2773850016071001,2773850002719001,月经前长痘痘是什么原因老师,额头长痘痘，什么原因,0
8388040172135024,8388040161968014,放假体就不干了,我太瘦了只能是假体的了,0
5727500018563020,5727500017752018,我妹妹也是单眼皮,就是小眼睛单眼皮,0
8530000018867023,8530000016230028,我加你吧，你加我到时候不是很方便。,你发你的给我加,0
5727500018198012,5727500009806022,自体脂肪塑形和填充有什么不一样,可以填充吗,0
